gov_id,official_release_date,week_range,round_idx,rounds_cumsum,current_week_real_idx,current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,open_week1_days,open_week1_boxoffice,open_week1_boxoffice_daily_avg,open_week2_boxoffice,amount,tickets,theater_count,boxoffice_cumsum,boxoffice_round1_cumsum,boxoffice_current_round_cumsum,audience_cumsum,audience_round1_cumsum,audience_current_round_cumsum
30739,2025/5/17,2025-05-12~2025-05-18,1,1,1,1,0,0,,,,,,,2,72193385,36096692.5,132919944,72193385,232379,95,0,0,0,0,0,0
30739,2025/5/17,2025-05-19~2025-05-25,1,1,2,2,0,0,,72193385,,232379,,95,2,72193385,36096692.5,132919944,132919944,426131,95,72193385,72193385,72193385,232379,232379,232379
30739,2025/5/17,2025-05-26~2025-06-01,1,1,3,3,0,0,72193385,132919944,232379,426131,95,95,2,72193385,36096692.5,132919944,104683058,332572,95,205113329,205113329,205113329,658510,658510,658510
30739,2025/5/17,2025-06-02~2025-06-08,1,1,4,4,0,0,132919944,104683058,426131,332572,95,95,2,72193385,36096692.5,132919944,52772950,168060,95,309796387,309796387,309796387,991082,991082,991082
30739,2025/5/17,2025-06-09~2025-06-15,1,1,5,5,0,0,104683058,52772950,332572,168060,95,95,2,72193385,36096692.5,132919944,34645484,115192,95,362569337,362569337,362569337,1159142,1159142,1159142
30739,2025/5/17,2025-06-16~2025-06-22,1,1,6,6,0,0,52772950,34645484,168060,115192,95,95,2,72193385,36096692.5,132919944,22473612,75242,95,397214821,397214821,397214821,1274334,1274334,1274334
30739,2025/5/17,2025-06-23~2025-06-29,1,1,7,7,0,0,34645484,22473612,115192,75242,95,95,2,72193385,36096692.5,132919944,14247296,48125,95,419688433,419688433,419688433,1349576,1349576,1349576
30739,2025/5/17,2025-06-30~2025-07-06,1,1,8,8,0,0,22473612,14247296,75242,48125,95,95,2,72193385,36096692.5,132919944,8196212,27847,91,433935729,433935729,433935729,1397701,1397701,1397701
30739,2025/5/17,2025-07-07~2025-07-13,1,1,9,9,0,0,14247296,8196212,48125,27847,95,91,2,72193385,36096692.5,132919944,4635307,16053,81,442131941,442131941,442131941,1425548,1425548,1425548
30739,2025/5/17,2025-07-14~2025-07-20,1,1,10,10,0,0,8196212,4635307,27847,16053,91,81,2,72193385,36096692.5,132919944,2632331,9034,64,446767248,446767248,446767248,1441601,1441601,1441601
30739,2025/5/17,2025-07-21~2025-07-27,1,1,11,11,0,0,4635307,2632331,16053,9034,81,64,2,72193385,36096692.5,132919944,1505308,5166,47,449399579,449399579,449399579,1450635,1450635,1450635
30739,2025/5/17,2025-07-28~2025-08-03,1,1,12,12,0,0,2632331,1505308,9034,5166,64,47,2,72193385,36096692.5,132919944,890964,3126,28,450904887,450904887,450904887,1455801,1455801,1455801
30739,2025/5/17,2025-08-04~2025-08-10,1,1,13,13,0,0,1505308,890964,5166,3126,47,28,2,72193385,36096692.5,132919944,423242,1464,23,451795851,451795851,451795851,1458927,1458927,1458927
30739,2025/5/17,2025-08-11~2025-08-17,1,1,14,14,0,0,890964,423242,3126,1464,28,23,2,72193385,36096692.5,132919944,296864,991,12,452219093,452219093,452219093,1460391,1460391,1460391
30739,2025/5/17,2025-08-18~2025-08-24,1,1,15,15,0,0,423242,296864,1464,991,23,12,2,72193385,36096692.5,132919944,170387,580,10,452515957,452515957,452515957,1461382,1461382,1461382
30739,2025/5/17,2025-08-25~2025-08-31,1,1,16,16,0,0,296864,170387,991,580,12,10,2,72193385,36096692.5,132919944,143603,508,8,452686344,452686344,452686344,1461962,1461962,1461962
30739,2025/5/17,2025-09-01~2025-09-07,1,1,17,17,0,0,170387,143603,580,508,10,8,2,72193385,36096692.5,132919944,56958,306,5,452829947,452829947,452829947,1462470,1462470,1462470
30739,2025/5/17,2025-09-08~2025-09-14,1,1,18,18,0,0,143603,56958,508,306,8,5,2,72193385,36096692.5,132919944,58400,375,2,452886905,452886905,452886905,1462776,1462776,1462776
30739,2025/5/17,2025-09-15~2025-09-21,1,1,19,19,0,0,56958,58400,306,375,5,2,2,72193385,36096692.5,132919944,39620,272,2,452945305,452945305,452945305,1463151,1463151,1463151
30739,2025/5/17,2025-09-22~2025-09-28,1,1,20,20,0,0,58400,39620,375,272,2,2,2,72193385,36096692.5,132919944,25340,178,1,452984925,452984925,452984925,1463423,1463423,1463423
30739,2025/5/17,2025-09-29~2025-10-05,1,1,21,21,0,0,39620,25340,272,178,2,1,2,72193385,36096692.5,132919944,17630,124,1,453010265,453010265,453010265,1463601,1463601,1463601
30739,2025/5/17,2025-10-06~2025-10-12,1,1,22,22,0,0,25340,17630,178,124,1,1,2,72193385,36096692.5,132919944,61670,687,2,453027895,453027895,453027895,1463725,1463725,1463725
30739,2025/5/17,2025-10-13~2025-10-19,1,1,23,23,0,0,17630,61670,124,687,1,2,2,72193385,36096692.5,132919944,59125,706,2,453089565,453089565,453089565,1464412,1464412,1464412
30739,2025/5/17,2025-10-20~2025-10-26,1,1,24,24,0,0,61670,59125,687,706,2,2,2,72193385,36096692.5,132919944,33000,440,1,453148690,453148690,453148690,1465118,1465118,1465118
30739,2025/5/17,2025-10-27~2025-11-02,1,1,25,25,0,0,59125,33000,706,440,2,1,2,72193385,36096692.5,132919944,18225,243,1,453181690,453181690,453181690,1465558,1465558,1465558
30808,2025/5/27,2025-05-26~2025-06-01,1,1,1,1,0,0,,,,,,,6,2768630,461438.3333,2036672,2768630,10562,82,0,0,0,0,0,0
30808,2025/5/27,2025-06-02~2025-06-08,1,1,2,2,0,0,,2768630,,10562,,82,6,2768630,461438.3333,2036672,2036672,7746,82,2768630,2768630,2768630,10562,10562,10562
30808,2025/5/27,2025-06-09~2025-06-15,1,1,3,3,0,0,2768630,2036672,10562,7746,82,82,6,2768630,461438.3333,2036672,641183,2371,79,4805302,4805302,4805302,18308,18308,18308
30808,2025/5/27,2025-06-16~2025-06-22,1,1,4,4,0,0,2036672,641183,7746,2371,82,79,6,2768630,461438.3333,2036672,154828,557,30,5446485,5446485,5446485,20679,20679,20679
30808,2025/5/27,2025-06-23~2025-06-29,1,1,5,5,0,0,641183,154828,2371,557,79,30,6,2768630,461438.3333,2036672,18700,65,8,5601313,5601313,5601313,21236,21236,21236
30808,2025/5/27,2025-06-30~2025-07-06,1,1,6,,0,0,,,,,,,6,2768630,461438.3333,2036672,0,0,0,5620013,5620013,5620013,21301,21301,21301
30808,2025/5/27,2025-07-07~2025-07-13,1,1,7,6,0,1,154828,18700,557,65,30,8,6,2768630,461438.3333,2036672,3445,16,1,5620013,5620013,5620013,21301,21301,21301
30808,2025/5/27,2025-07-14~2025-07-20,1,1,8,7,1,0,18700,3445,65,16,8,1,6,2768630,461438.3333,2036672,12850,53,1,5623458,5623458,5623458,21317,21317,21317
30808,2025/5/27,2025-07-21~2025-07-27,1,1,9,8,0,0,3445,12850,16,53,1,1,6,2768630,461438.3333,2036672,6735,28,1,5636308,5636308,5636308,21370,21370,21370
30808,2025/5/27,2025-07-28~2025-08-03,1,1,10,9,0,0,12850,6735,53,28,1,1,6,2768630,461438.3333,2036672,6750,90,1,5643043,5643043,5643043,21398,21398,21398
30808,2025/5/27,2025-08-04~2025-08-10,1,1,11,10,0,0,6735,6750,28,90,1,1,6,2768630,461438.3333,2036672,8250,110,1,5649793,5649793,5649793,21488,21488,21488
30808,2025/5/27,2025-08-11~2025-08-17,1,1,12,11,0,0,6750,8250,90,110,1,1,6,2768630,461438.3333,2036672,2700,36,1,5658043,5658043,5658043,21598,21598,21598
30808,2025/5/27,2025-09-15~2025-09-21,2,2,1,1,0,0,,,,,,,6,2768630,461438.3333,2036672,16199,55,1,5660743,5660743,0,21634,21634,0
30808,2025/5/27,2025-09-22~2025-09-28,2,2,2,,0,0,,,,,,,6,2768630,461438.3333,2036672,0,0,0,5676942,5660743,16199,21689,21634,55
30808,2025/5/27,2025-09-29~2025-10-05,2,2,3,,0,0,,,,,,,6,2768630,461438.3333,2036672,0,0,0,5676942,5660743,16199,21689,21634,55
30808,2025/5/27,2025-10-06~2025-10-12,2,2,4,2,0,2,,16199,,55,,1,6,2768630,461438.3333,2036672,10443,32,1,5676942,5660743,16199,21689,21634,55
30808,2025/5/27,2025-10-13~2025-10-19,2,2,5,,0,0,,,,,,,6,2768630,461438.3333,2036672,0,0,0,5687385,5660743,26642,21721,21634,87
30808,2025/5/27,2025-10-20~2025-10-26,2,2,6,3,2,1,16199,10443,55,32,1,1,6,2768630,461438.3333,2036672,19160,73,1,5687385,5660743,26642,21721,21634,87
30809,2025/6/25,2025-06-23~2025-06-29,1,1,1,1,0,0,,,,,,,5,71677101,14335420.2,56906148,71677101,261771,97,0,0,0,0,0,0
30809,2025/6/25,2025-06-30~2025-07-06,1,1,2,2,0,0,,71677101,,261771,,97,5,71677101,14335420.2,56906148,56906148,205859,97,71677101,71677101,71677101,261771,261771,261771
30809,2025/6/25,2025-07-07~2025-07-13,1,1,3,3,0,0,71677101,56906148,261771,205859,97,97,5,71677101,14335420.2,56906148,31273318,114687,96,128583249,128583249,128583249,467630,467630,467630
30809,2025/6/25,2025-07-14~2025-07-20,1,1,4,4,0,0,56906148,31273318,205859,114687,97,96,5,71677101,14335420.2,56906148,20927632,76430,94,159856567,159856567,159856567,582317,582317,582317
30809,2025/6/25,2025-07-21~2025-07-27,1,1,5,5,0,0,31273318,20927632,114687,76430,96,94,5,71677101,14335420.2,56906148,12370227,45254,93,180784199,180784199,180784199,658747,658747,658747
30809,2025/6/25,2025-07-28~2025-08-03,1,1,6,6,0,0,20927632,12370227,76430,45254,94,93,5,71677101,14335420.2,56906148,8306567,30312,90,193154426,193154426,193154426,704001,704001,704001
30809,2025/6/25,2025-08-04~2025-08-10,1,1,7,7,0,0,12370227,8306567,45254,30312,93,90,5,71677101,14335420.2,56906148,5006820,18118,89,201460993,201460993,201460993,734313,734313,734313
30809,2025/6/25,2025-08-11~2025-08-17,1,1,8,8,0,0,8306567,5006820,30312,18118,90,89,5,71677101,14335420.2,56906148,3496664,12726,71,206467813,206467813,206467813,752431,752431,752431
30809,2025/6/25,2025-08-18~2025-08-24,1,1,9,9,0,0,5006820,3496664,18118,12726,89,71,5,71677101,14335420.2,56906148,2058252,7525,56,209964477,209964477,209964477,765157,765157,765157
30809,2025/6/25,2025-08-25~2025-08-31,1,1,10,10,0,0,3496664,2058252,12726,7525,71,56,5,71677101,14335420.2,56906148,1231105,4564,33,212022729,212022729,212022729,772682,772682,772682
30809,2025/6/25,2025-09-01~2025-09-07,1,1,11,11,0,0,2058252,1231105,7525,4564,56,33,5,71677101,14335420.2,56906148,269936,986,23,213253834,213253834,213253834,777246,777246,777246
30809,2025/6/25,2025-09-08~2025-09-14,1,1,12,12,0,0,1231105,269936,4564,986,33,23,5,71677101,14335420.2,56906148,362963,1045,18,213523770,213523770,213523770,778232,778232,778232
30809,2025/6/25,2025-09-15~2025-09-21,1,1,13,13,0,0,269936,362963,986,1045,23,18,5,71677101,14335420.2,56906148,287343,653,13,213886733,213886733,213886733,779277,779277,779277
30809,2025/6/25,2025-09-22~2025-09-28,1,1,14,14,0,0,362963,287343,1045,653,18,13,5,71677101,14335420.2,56906148,290614,634,8,214174076,214174076,214174076,779930,779930,779930
30809,2025/6/25,2025-09-29~2025-10-05,1,1,15,15,0,0,287343,290614,653,634,13,8,5,71677101,14335420.2,56906148,147111,340,6,214464690,214464690,214464690,780564,780564,780564
30809,2025/6/25,2025-10-06~2025-10-12,1,1,16,16,0,0,290614,147111,634,340,8,6,5,71677101,14335420.2,56906148,32100,113,2,214611801,214611801,214611801,780904,780904,780904
30809,2025/6/25,2025-10-13~2025-10-19,1,1,17,17,0,0,147111,32100,340,113,6,2,5,71677101,14335420.2,56906148,163590,278,3,214643901,214643901,214643901,781017,781017,781017
30809,2025/6/25,2025-10-20~2025-10-26,1,1,18,18,0,0,32100,163590,113,278,2,3,5,71677101,14335420.2,56906148,83518,143,3,214807491,214807491,214807491,781295,781295,781295
30809,2025/6/25,2025-10-27~2025-11-02,1,1,19,19,0,0,163590,83518,278,143,3,3,5,71677101,14335420.2,56906148,1820,7,1,214891009,214891009,214891009,781438,781438,781438
30863,2025/6/6,2025-06-02~2025-06-08,1,1,1,1,0,0,,,,,,,3,616591,205530.3333,357749,616591,2559,22,0,0,0,0,0,0
30863,2025/6/6,2025-06-09~2025-06-15,1,1,2,2,0,0,,616591,,2559,,22,3,616591,205530.3333,357749,357749,1464,22,616591,616591,616591,2559,2559,2559
30863,2025/6/6,2025-06-16~2025-06-22,1,1,3,3,0,0,616591,357749,2559,1464,22,22,3,616591,205530.3333,357749,259207,836,17,974340,974340,974340,4023,4023,4023
30863,2025/6/6,2025-06-23~2025-06-29,1,1,4,4,0,0,357749,259207,1464,836,22,17,3,616591,205530.3333,357749,70070,320,12,1233547,1233547,1233547,4859,4859,4859
30864,2025/10/9,2025-10-06~2025-10-12,1,1,1,1,0,0,,,,,,,4,139838,34959.5,187235,139838,605,14,0,0,0,0,0,0
30864,2025/10/9,2025-10-13~2025-10-19,1,1,2,2,0,0,,139838,,605,,14,4,139838,34959.5,187235,187235,650,16,139838,139838,139838,605,605,605
30864,2025/10/9,2025-10-20~2025-10-26,1,1,3,3,0,0,139838,187235,605,650,14,16,4,139838,34959.5,187235,21985,92,7,327073,327073,327073,1255,1255,1255
30864,2025/10/9,2025-10-27~2025-11-02,1,1,4,4,0,0,187235,21985,650,92,16,7,4,139838,34959.5,187235,9755,47,4,349058,349058,349058,1347,1347,1347
30960,2025/6/17,2025-06-16~2025-06-22,1,1,1,1,0,0,,,,,,,6,12155308,2025884.667,5831325,12155308,42837,95,0,0,0,0,0,0
30960,2025/6/17,2025-06-23~2025-06-29,1,1,2,2,0,0,,12155308,,42837,,95,6,12155308,2025884.667,5831325,5831325,21803,95,12155308,12155308,12155308,42837,42837,42837
30960,2025/6/17,2025-06-30~2025-07-06,1,1,3,3,0,0,12155308,5831325,42837,21803,95,95,6,12155308,2025884.667,5831325,1882710,6980,94,17986633,17986633,17986633,64640,64640,64640
30960,2025/6/17,2025-07-07~2025-07-13,1,1,4,4,0,0,5831325,1882710,21803,6980,95,94,6,12155308,2025884.667,5831325,603700,2243,81,19869343,19869343,19869343,71620,71620,71620
30960,2025/6/17,2025-07-14~2025-07-20,1,1,5,5,0,0,1882710,603700,6980,2243,94,81,6,12155308,2025884.667,5831325,175162,655,19,20473043,20473043,20473043,73863,73863,73863
30960,2025/6/17,2025-07-21~2025-07-27,1,1,6,6,0,0,603700,175162,2243,655,81,19,6,12155308,2025884.667,5831325,48511,187,7,20648205,20648205,20648205,74518,74518,74518
30960,2025/6/17,2025-07-28~2025-08-03,1,1,7,7,0,0,175162,48511,655,187,19,7,6,12155308,2025884.667,5831325,12010,46,1,20696716,20696716,20696716,74705,74705,74705
30960,2025/6/17,2025-08-04~2025-08-10,1,1,8,8,0,0,48511,12010,187,46,7,1,6,12155308,2025884.667,5831325,4370,17,1,20708726,20708726,20708726,74751,74751,74751
30960,2025/6/17,2025-08-11~2025-08-17,1,1,9,9,0,0,12010,4370,46,17,1,1,6,12155308,2025884.667,5831325,2200,8,1,20713096,20713096,20713096,74768,74768,74768
30960,2025/6/17,2025-09-15~2025-09-21,2,2,1,1,0,0,,,,,,,6,12155308,2025884.667,5831325,10240,32,1,20715296,20715296,0,74776,74776,0
30960,2025/6/17,2025-09-22~2025-09-28,2,2,2,2,0,0,,10240,,32,,1,6,12155308,2025884.667,5831325,32905,294,2,20725536,20715296,10240,74808,74776,32
30960,2025/6/17,2025-09-29~2025-10-05,2,2,3,3,0,0,10240,32905,32,294,1,2,6,12155308,2025884.667,5831325,51875,445,2,20758441,20715296,43145,75102,74776,326
30960,2025/6/17,2025-10-06~2025-10-12,2,2,4,4,0,0,32905,51875,294,445,2,2,6,12155308,2025884.667,5831325,19830,168,2,20810316,20715296,95020,75547,74776,771
31027,2025/6/24,2025-06-23~2025-06-29,1,1,1,1,0,0,,,,,,,6,74661291,12443548.5,96016586,74661291,221415,95,0,0,0,0,0,0
31027,2025/6/24,2025-06-30~2025-07-06,1,1,2,2,0,0,,74661291,,221415,,95,6,74661291,12443548.5,96016586,96016586,285979,95,74661291,74661291,74661291,221415,221415,221415
31027,2025/6/24,2025-07-07~2025-07-13,1,1,3,3,0,0,74661291,96016586,221415,285979,95,95,6,74661291,12443548.5,96016586,83034833,261761,95,170677877,170677877,170677877,507394,507394,507394
31027,2025/6/24,2025-07-14~2025-07-20,1,1,4,4,0,0,96016586,83034833,285979,261761,95,95,6,74661291,12443548.5,96016586,76601180,238231,95,253712710,253712710,253712710,769155,769155,769155
31027,2025/6/24,2025-07-21~2025-07-27,1,1,5,5,0,0,83034833,76601180,261761,238231,95,95,6,74661291,12443548.5,96016586,58472735,187419,95,330313890,330313890,330313890,1007386,1007386,1007386
31027,2025/6/24,2025-07-28~2025-08-03,1,1,6,6,0,0,76601180,58472735,238231,187419,95,95,6,74661291,12443548.5,96016586,48108587,152724,95,388786625,388786625,388786625,1194805,1194805,1194805
31027,2025/6/24,2025-08-04~2025-08-10,1,1,7,7,0,0,58472735,48108587,187419,152724,95,95,6,74661291,12443548.5,96016586,39881499,120638,94,436895212,436895212,436895212,1347529,1347529,1347529
31027,2025/6/24,2025-08-11~2025-08-17,1,1,8,8,0,0,48108587,39881499,152724,120638,95,94,6,74661291,12443548.5,96016586,30318937,92729,94,476776711,476776711,476776711,1468167,1468167,1468167
31027,2025/6/24,2025-08-18~2025-08-24,1,1,9,9,0,0,39881499,30318937,120638,92729,94,94,6,74661291,12443548.5,96016586,21241739,65644,92,507095648,507095648,507095648,1560896,1560896,1560896
31027,2025/6/24,2025-08-25~2025-08-31,1,1,10,10,0,0,30318937,21241739,92729,65644,94,92,6,74661291,12443548.5,96016586,16068781,49280,91,528337387,528337387,528337387,1626540,1626540,1626540
31027,2025/6/24,2025-09-01~2025-09-07,1,1,11,11,0,0,21241739,16068781,65644,49280,92,91,6,74661291,12443548.5,96016586,8892397,26405,83,544406168,544406168,544406168,1675820,1675820,1675820
31027,2025/6/24,2025-09-08~2025-09-14,1,1,12,12,0,0,16068781,8892397,49280,26405,91,83,6,74661291,12443548.5,96016586,5920721,17994,79,553298565,553298565,553298565,1702225,1702225,1702225
31027,2025/6/24,2025-09-15~2025-09-21,1,1,13,13,0,0,8892397,5920721,26405,17994,83,79,6,74661291,12443548.5,96016586,4210551,12620,69,559219286,559219286,559219286,1720219,1720219,1720219
31027,2025/6/24,2025-09-22~2025-09-28,1,1,14,14,0,0,5920721,4210551,17994,12620,79,69,6,74661291,12443548.5,96016586,2535017,7575,64,563429837,563429837,563429837,1732839,1732839,1732839
31027,2025/6/24,2025-09-29~2025-10-05,1,1,15,15,0,0,4210551,2535017,12620,7575,69,64,6,74661291,12443548.5,96016586,2042178,6150,48,565964854,565964854,565964854,1740414,1740414,1740414
31027,2025/6/24,2025-10-06~2025-10-12,1,1,16,16,0,0,2535017,2042178,7575,6150,64,48,6,74661291,12443548.5,96016586,1232656,3831,35,568007032,568007032,568007032,1746564,1746564,1746564
31027,2025/6/24,2025-10-13~2025-10-19,1,1,17,17,0,0,2042178,1232656,6150,3831,48,35,6,74661291,12443548.5,96016586,606480,1928,23,569239688,569239688,569239688,1750395,1750395,1750395
31027,2025/6/24,2025-10-20~2025-10-26,1,1,18,18,0,0,1232656,606480,3831,1928,35,23,6,74661291,12443548.5,96016586,484949,1526,19,569846168,569846168,569846168,1752323,1752323,1752323
31027,2025/6/24,2025-10-27~2025-11-02,1,1,19,19,0,0,606480,484949,1928,1526,23,19,6,74661291,12443548.5,96016586,343297,1086,16,570331117,570331117,570331117,1753849,1753849,1753849
31037,2025/10/3,2025-09-29~2025-10-05,1,1,1,1,0,0,,,,,,,3,700050,233350,524963,700050,2859,62,0,0,0,0,0,0
31037,2025/10/3,2025-10-06~2025-10-12,1,1,2,2,0,0,,700050,,2859,,62,3,700050,233350,524963,524963,2175,62,700050,700050,700050,2859,2859,2859
31037,2025/10/3,2025-10-13~2025-10-19,1,1,3,3,0,0,700050,524963,2859,2175,62,62,3,700050,233350,524963,36739,169,27,1225013,1225013,1225013,5034,5034,5034
31037,2025/10/3,2025-10-20~2025-10-26,1,1,4,4,0,0,524963,36739,2175,169,62,27,3,700050,233350,524963,2450,11,3,1261752,1261752,1261752,5203,5203,5203
31037,2025/10/3,2025-10-27~2025-11-02,1,1,5,5,0,0,36739,2450,169,11,27,3,3,700050,233350,524963,440,2,1,1264202,1264202,1264202,5214,5214,5214
31082,2025/7/2,2025-06-30~2025-07-06,1,1,1,1,0,0,,,,,,,5,58500,11700,11759779,58500,195,1,0,0,0,0,0,0
31082,2025/7/2,2025-07-07~2025-07-13,1,1,2,2,0,0,,58500,,195,,1,5,58500,11700,11759779,11759779,44409,91,58500,58500,58500,195,195,195
31082,2025/7/2,2025-07-14~2025-07-20,1,1,3,3,0,0,58500,11759779,195,44409,1,91,5,58500,11700,11759779,12229929,47071,91,11818279,11818279,11818279,44604,44604,44604
31082,2025/7/2,2025-07-21~2025-07-27,1,1,4,4,0,0,11759779,12229929,44409,47071,91,91,5,58500,11700,11759779,5289647,20427,91,24048208,24048208,24048208,91675,91675,91675
31082,2025/7/2,2025-07-28~2025-08-03,1,1,5,5,0,0,12229929,5289647,47071,20427,91,91,5,58500,11700,11759779,3123154,12139,89,29337855,29337855,29337855,112102,112102,112102
31082,2025/7/2,2025-08-04~2025-08-10,1,1,6,6,0,0,5289647,3123154,20427,12139,91,89,5,58500,11700,11759779,1359065,5435,75,32461009,32461009,32461009,124241,124241,124241
31082,2025/7/2,2025-08-11~2025-08-17,1,1,7,7,0,0,3123154,1359065,12139,5435,89,75,5,58500,11700,11759779,1031706,4203,49,33820074,33820074,33820074,129676,129676,129676
31082,2025/7/2,2025-08-18~2025-08-24,1,1,8,8,0,0,1359065,1031706,5435,4203,75,49,5,58500,11700,11759779,769803,3104,34,34851780,34851780,34851780,133879,133879,133879
31082,2025/7/2,2025-08-25~2025-08-31,1,1,9,9,0,0,1031706,769803,4203,3104,49,34,5,58500,11700,11759779,562999,2371,24,35621583,35621583,35621583,136983,136983,136983
31082,2025/7/2,2025-09-01~2025-09-07,1,1,10,10,0,0,769803,562999,3104,2371,34,24,5,58500,11700,11759779,108320,479,9,36184582,36184582,36184582,139354,139354,139354
31082,2025/7/2,2025-09-08~2025-09-14,1,1,11,11,0,0,562999,108320,2371,479,24,9,5,58500,11700,11759779,28000,140,2,36292902,36292902,36292902,139833,139833,139833
31082,2025/7/2,2025-09-15~2025-09-21,1,1,12,12,0,0,108320,28000,479,140,9,2,5,58500,11700,11759779,87320,415,4,36320902,36320902,36320902,139973,139973,139973
31082,2025/7/2,2025-09-22~2025-09-28,1,1,13,13,0,0,28000,87320,140,415,2,4,5,58500,11700,11759779,38400,192,1,36408222,36408222,36408222,140388,140388,140388
31082,2025/7/2,2025-09-29~2025-10-05,1,1,14,14,0,0,87320,38400,415,192,4,1,5,58500,11700,11759779,36200,181,1,36446622,36446622,36446622,140580,140580,140580
31082,2025/7/2,2025-10-06~2025-10-12,1,1,15,15,0,0,38400,36200,192,181,1,1,5,58500,11700,11759779,46400,232,1,36482822,36482822,36482822,140761,140761,140761
31082,2025/7/2,2025-10-13~2025-10-19,1,1,16,16,0,0,36200,46400,181,232,1,1,5,58500,11700,11759779,9600,48,1,36529222,36529222,36529222,140993,140993,140993
31082,2025/7/2,2025-10-20~2025-10-26,1,1,17,17,0,0,46400,9600,232,48,1,1,5,58500,11700,11759779,10125,135,1,36538822,36538822,36538822,141041,141041,141041
31082,2025/7/2,2025-10-27~2025-11-02,1,1,18,18,0,0,9600,10125,48,135,1,1,5,58500,11700,11759779,8775,117,1,36548947,36548947,36548947,141176,141176,141176
31123,2025/7/1,2025-06-30~2025-07-06,1,1,1,1,0,0,,,,,,,6,109792561,18298760.17,83206320,109792561,379995,94,0,0,0,0,0,0
31123,2025/7/1,2025-07-07~2025-07-13,1,1,2,2,0,0,,109792561,,379995,,94,6,109792561,18298760.17,83206320,83206320,293560,94,109792561,109792561,109792561,379995,379995,379995
31123,2025/7/1,2025-07-14~2025-07-20,1,1,3,3,0,0,109792561,83206320,379995,293560,94,94,6,109792561,18298760.17,83206320,47206829,165455,94,192998881,192998881,192998881,673555,673555,673555
31123,2025/7/1,2025-07-21~2025-07-27,1,1,4,4,0,0,83206320,47206829,293560,165455,94,94,6,109792561,18298760.17,83206320,24191782,87387,94,240205710,240205710,240205710,839010,839010,839010
31123,2025/7/1,2025-07-28~2025-08-03,1,1,5,5,0,0,47206829,24191782,165455,87387,94,94,6,109792561,18298760.17,83206320,15469665,56586,93,264397492,264397492,264397492,926397,926397,926397
31123,2025/7/1,2025-08-04~2025-08-10,1,1,6,6,0,0,24191782,15469665,87387,56586,94,93,6,109792561,18298760.17,83206320,8600243,31678,93,279867157,279867157,279867157,982983,982983,982983
31123,2025/7/1,2025-08-11~2025-08-17,1,1,7,7,0,0,15469665,8600243,56586,31678,93,93,6,109792561,18298760.17,83206320,5435006,19650,86,288467400,288467400,288467400,1014661,1014661,1014661
31123,2025/7/1,2025-08-18~2025-08-24,1,1,8,8,0,0,8600243,5435006,31678,19650,93,86,6,109792561,18298760.17,83206320,2886663,10849,76,293902406,293902406,293902406,1034311,1034311,1034311
31123,2025/7/1,2025-08-25~2025-08-31,1,1,9,9,0,0,5435006,2886663,19650,10849,86,76,6,109792561,18298760.17,83206320,1534112,5707,59,296789069,296789069,296789069,1045160,1045160,1045160
31123,2025/7/1,2025-09-01~2025-09-07,1,1,10,10,0,0,2886663,1534112,10849,5707,76,59,6,109792561,18298760.17,83206320,282791,1013,30,298323181,298323181,298323181,1050867,1050867,1050867
31123,2025/7/1,2025-09-08~2025-09-14,1,1,11,11,0,0,1534112,282791,5707,1013,59,30,6,109792561,18298760.17,83206320,140746,562,16,298605972,298605972,298605972,1051880,1051880,1051880
31123,2025/7/1,2025-09-15~2025-09-21,1,1,12,12,0,0,282791,140746,1013,562,30,16,6,109792561,18298760.17,83206320,54560,185,7,298746718,298746718,298746718,1052442,1052442,1052442
31123,2025/7/1,2025-09-22~2025-09-28,1,1,13,13,0,0,140746,54560,562,185,16,7,6,109792561,18298760.17,83206320,56720,277,3,298801278,298801278,298801278,1052627,1052627,1052627
31123,2025/7/1,2025-09-29~2025-10-05,1,1,14,14,0,0,54560,56720,185,277,7,3,6,109792561,18298760.17,83206320,35065,447,2,298857998,298857998,298857998,1052904,1052904,1052904
31123,2025/7/1,2025-10-06~2025-10-12,1,1,15,15,0,0,56720,35065,277,447,3,2,6,109792561,18298760.17,83206320,96300,1050,2,298893063,298893063,298893063,1053351,1053351,1053351
31123,2025/7/1,2025-10-13~2025-10-19,1,1,16,16,0,0,35065,96300,447,1050,2,2,6,109792561,18298760.17,83206320,76940,728,2,298989363,298989363,298989363,1054401,1054401,1054401
31123,2025/7/1,2025-10-20~2025-10-26,1,1,17,17,0,0,96300,76940,1050,728,2,2,6,109792561,18298760.17,83206320,57900,555,2,299066303,299066303,299066303,1055129,1055129,1055129
31123,2025/7/1,2025-10-27~2025-11-02,1,1,18,18,0,0,76940,57900,728,555,2,2,6,109792561,18298760.17,83206320,23935,254,2,299124203,299124203,299124203,1055684,1055684,1055684
31128,2025/6/27,2025-06-23~2025-06-29,1,1,1,1,0,0,,,,,,,3,4992761,1664253.667,4860086,4992761,18607,90,0,0,0,0,0,0
31128,2025/6/27,2025-06-30~2025-07-06,1,1,2,2,0,0,,4992761,,18607,,90,3,4992761,1664253.667,4860086,4860086,18049,90,4992761,4992761,4992761,18607,18607,18607
