gov_id,official_release_date,week_range,round_idx,rounds_cumsum,current_week_real_idx,current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,boxoffice_cumsum,boxoffice_round1_cumsum,boxoffice_current_round_cumsum,amount,audience_cumsum,audience_round1_cumsum,audience_current_round_cumsum,,tickets,theater_count
,,,,,,,,,跨輪(票房),首輪(),當輪(),,跨輪(觀眾),首輪(觀眾),當輪(觀眾),,,
31570,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,0,0,0,420162,0,0,0,,1739,60
31570,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,420162,420162,420162,246675,1739,1739,1739,,1020,59
31570,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,666837,666837,666837,90120,2759,2759,2759,,378,25
31570,2025/9/19,2025-10-13~2025-10-19,1,1,5,4,0,1,756957,756957,756957,69160,3137,3137,3137,,289,3
31570,2025/9/19,2025-10-20~2025-10-26,1,1,6,5,1,0,826117,826117,826117,73240,3426,3426,3426,,314,2
31570,2025/9/19,2025-10-06~2025-10-12,1,1,4,,0,0,0,0,0,0,0,0,0,,0,0
31596,2025/9/3,2025-09-01~2025-09-07,1,1,1,1,0,0,0,0,0,21578472,0,0,0,,72188,92
31596,2025/9/3,2025-09-08~2025-09-14,1,1,2,2,0,0,21578472,21578472,21578472,20459408,72188,72188,72188,,69369,92
31596,2025/9/3,2025-09-15~2025-09-21,1,1,3,3,0,0,42037880,42037880,42037880,9769486,141557,141557,141557,,33712,92
31596,2025/9/3,2025-09-22~2025-09-28,1,1,4,4,0,0,51807366,51807366,51807366,5038965,175269,175269,175269,,17744,89
31596,2025/9/3,2025-09-29~2025-10-05,1,1,5,5,0,0,56846331,56846331,56846331,2714260,193013,193013,193013,,9501,83
31596,2025/9/3,2025-10-06~2025-10-12,1,1,6,6,0,0,59560591,59560591,59560591,1346701,202514,202514,202514,,4633,67
31596,2025/9/3,2025-10-13~2025-10-19,1,1,7,7,0,0,60907292,60907292,60907292,354239,207147,207147,207147,,1206,31
31596,2025/9/3,2025-10-20~2025-10-26,1,1,8,8,0,0,61261531,61261531,61261531,139428,208353,208353,208353,,463,19
31596,2025/9/3,2025-10-27~2025-11-02,1,1,9,9,0,0,61400959,61400959,61400959,32056,208816,208816,208816,,110,8
31650,2025/9/5,2025-09-01~2025-09-07,1,1,1,1,0,0,0,0,0,130522,0,0,0,,557,49
31650,2025/9/5,2025-09-08~2025-09-14,1,1,2,2,0,0,130522,130522,130522,91312,557,557,557,,387,48
31650,2025/9/5,2025-09-15~2025-09-21,1,1,3,3,0,0,221834,221834,221834,1740,944,944,944,,8,7
31651,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,0,0,0,992501,0,0,0,,3822,60
31651,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,992501,992501,992501,994676,3822,3822,3822,,3802,61
31651,2025/9/26,2025-10-06~2025-10-12,1,1,3,3,0,0,1987177,1987177,1987177,339964,7624,7624,7624,,1286,51
31651,2025/9/26,2025-10-13~2025-10-19,1,1,4,4,0,0,2327141,2327141,2327141,54634,8910,8910,8910,,199,8
31651,2025/9/26,2025-10-20~2025-10-26,1,1,5,5,0,0,2381775,2381775,2381775,16858,9109,9109,9109,,64,5
31651,2025/9/26,2025-10-27~2025-11-02,1,1,6,6,0,0,2398633,2398633,2398633,610,9173,9173,9173,,2,1
31654,2025/9/9,2025-09-08~2025-09-14,1,1,1,1,0,0,0,0,0,2985943,0,0,0,,10722,67
31654,2025/9/9,2025-09-15~2025-09-21,1,1,2,2,0,0,2985943,2985943,2985943,2179430,10722,10722,10722,,7918,67
31654,2025/9/9,2025-09-22~2025-09-28,1,1,3,3,0,0,5165373,5165373,5165373,1139675,18640,18640,18640,,4158,64
31654,2025/9/9,2025-09-29~2025-10-05,1,1,4,4,0,0,6305048,6305048,6305048,740455,22798,22798,22798,,2647,40
31654,2025/9/9,2025-10-06~2025-10-12,1,1,5,5,0,0,7045503,7045503,7045503,247880,25445,25445,25445,,863,21
31654,2025/9/9,2025-10-13~2025-10-19,1,1,6,6,0,0,7293383,7293383,7293383,59482,26308,26308,26308,,205,8
31654,2025/9/9,2025-10-20~2025-10-26,1,1,7,7,0,0,7352865,7352865,7352865,25598,26513,26513,26513,,97,6
31654,2025/9/9,2025-10-27~2025-11-02,1,1,8,8,0,0,7378463,7378463,7378463,9470,26610,26610,26610,,37,2
31662,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,0,0,0,99931,0,0,0,,400,17
31662,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,99931,99931,99931,77538,400,400,400,,318,17
31662,2025/9/26,2025-10-06~2025-10-12,1,1,3,3,0,0,177469,177469,177469,2840,718,718,718,,13,2
31662,2025/9/26,2025-10-13~2025-10-19,1,1,4,4,0,0,180309,180309,180309,1320,731,731,731,,6,1
31668,2025/10/3,2025-09-29~2025-10-05,1,1,1,1,0,0,0,0,0,2325489,0,0,0,,9718,58
31668,2025/10/3,2025-10-06~2025-10-12,1,1,2,2,0,0,2325489,2325489,2325489,1904246,9718,9718,9718,,7802,55
31668,2025/10/3,2025-10-13~2025-10-19,1,1,3,3,0,0,4229735,4229735,4229735,976093,17520,17520,17520,,4022,53
31668,2025/10/3,2025-10-20~2025-10-26,1,1,4,4,0,0,5205828,5205828,5205828,455205,21542,21542,21542,,1911,34
31668,2025/10/3,2025-10-27~2025-11-02,1,1,5,5,0,0,5661033,5661033,5661033,341858,23453,23453,23453,,1383,20
31670,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,0,0,0,52061,0,0,0,,232,15
31670,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,52061,52061,52061,26985,232,232,232,,115,15
31670,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,79046,79046,79046,25940,347,347,347,,104,5
31670,2025/9/19,2025-10-06~2025-10-12,1,1,4,4,0,0,104986,104986,104986,520,451,451,451,,2,1
31679,2025/8/29,2025-08-25~2025-08-31,1,1,1,1,0,0,0,0,0,1326395,0,0,0,,5057,73
31679,2025/8/29,2025-09-01~2025-09-07,1,1,2,2,0,0,1326395,1326395,1326395,1019841,5057,5057,5057,,3998,72
31679,2025/8/29,2025-09-08~2025-09-14,1,1,3,3,0,0,2346236,2346236,2346236,270382,9055,9055,9055,,1041,42
31679,2025/8/29,2025-09-15~2025-09-21,1,1,4,4,0,0,2616618,2616618,2616618,84170,10096,10096,10096,,315,13
31679,2025/8/29,2025-09-22~2025-09-28,1,1,5,5,0,0,2700788,2700788,2700788,12357,10411,10411,10411,,49,6
31679,2025/8/29,2025-10-13~2025-10-19,1,1,8,6,0,2,2713145,2713145,2713145,11730,10460,10460,10460,,51,1
31679,2025/8/29,2025-09-29~2025-10-05,1,1,6,,0,0,0,0,0,0,0,0,0,,0,0
31679,2025/8/29,2025-10-06~2025-10-12,1,1,7,,0,0,0,0,0,0,0,0,0,,0,0
31685,2025/9/5,2025-09-01~2025-09-07,1,1,1,1,0,0,0,0,0,8391405,0,0,0,,30572,86
31685,2025/9/5,2025-09-08~2025-09-14,1,1,2,2,0,0,8391405,8391405,8391405,9464676,30572,30572,30572,,32323,86
31685,2025/9/5,2025-09-15~2025-09-21,1,1,3,3,0,0,17856081,17856081,17856081,5977842,62895,62895,62895,,19927,86
31685,2025/9/5,2025-09-22~2025-09-28,1,1,4,4,0,0,23833923,23833923,23833923,3210911,82822,82822,82822,,10630,86
31685,2025/9/5,2025-09-29~2025-10-05,1,1,5,5,0,0,27044834,27044834,27044834,2056522,93452,93452,93452,,6759,77
31685,2025/9/5,2025-10-06~2025-10-12,1,1,6,6,0,0,29101356,29101356,29101356,762371,100211,100211,100211,,2562,52
31685,2025/9/5,2025-10-13~2025-10-19,1,1,7,7,0,0,29863727,29863727,29863727,214366,102773,102773,102773,,787,20
31685,2025/9/5,2025-10-20~2025-10-26,1,1,8,8,0,0,30078093,30078093,30078093,154396,103560,103560,103560,,549,14
31685,2025/9/5,2025-10-27~2025-11-02,1,1,9,9,0,0,30232489,30232489,30232489,63715,104109,104109,104109,,214,8
31701,2025/9/6,2025-09-01~2025-09-07,1,1,1,1,0,0,0,0,0,29880,0,0,0,,94,1
31701,2025/9/6,2025-09-08~2025-09-14,1,1,2,2,0,0,29880,29880,29880,623427,94,94,94,,2375,33
31701,2025/9/6,2025-09-15~2025-09-21,1,1,3,3,0,0,653307,653307,653307,389200,2469,2469,2469,,1494,32
31701,2025/9/6,2025-09-22~2025-09-28,1,1,4,4,0,0,1042507,1042507,1042507,119607,3963,3963,3963,,468,31
31701,2025/9/6,2025-09-29~2025-10-05,1,1,5,5,0,0,1162114,1162114,1162114,113924,4431,4431,4431,,430,17
31701,2025/9/6,2025-10-06~2025-10-12,1,1,6,6,0,0,1276038,1276038,1276038,27256,4861,4861,4861,,101,5
31701,2025/9/6,2025-10-13~2025-10-19,1,1,7,7,0,0,1303294,1303294,1303294,4656,4962,4962,4962,,18,2
31701,2025/9/6,2025-10-20~2025-10-26,1,1,8,8,0,0,1307950,1307950,1307950,210,4980,4980,4980,,1,2
31702,2025/10/3,2025-09-29~2025-10-05,1,1,1,1,0,0,0,0,0,56676,0,0,0,,241,13
31702,2025/10/3,2025-10-06~2025-10-12,1,1,2,2,0,0,56676,56676,56676,59615,241,241,241,,252,13
31702,2025/10/3,2025-10-13~2025-10-19,1,1,3,3,0,0,116291,116291,116291,20576,493,493,493,,89,6
31702,2025/10/3,2025-10-20~2025-10-26,1,1,4,4,0,0,136867,136867,136867,410,582,582,582,,2,1
31704,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,0,0,0,126241,0,0,0,,587,12
31704,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,126241,126241,126241,52150,587,587,587,,224,12
31704,2025/9/26,2025-10-06~2025-10-12,1,1,3,3,0,0,178391,178391,178391,45670,811,811,811,,221,10
31704,2025/9/26,2025-10-13~2025-10-19,1,1,4,4,0,0,224061,224061,224061,960,1032,1032,1032,,4,2
31704,2025/9/26,2025-10-20~2025-10-26,1,1,5,5,0,0,225021,225021,225021,880,1036,1036,1036,,4,1
31712,2025/9/5,2025-09-01~2025-09-07,1,1,1,1,0,0,0,0,0,730,0,0,0,,3,1
31712,2025/9/5,2025-09-08~2025-09-14,1,1,2,2,0,0,730,730,730,705572,3,3,3,,2607,16
31712,2025/9/5,2025-09-15~2025-09-21,1,1,3,3,0,0,706302,706302,706302,708575,2610,2610,2610,,2678,16
31712,2025/9/5,2025-09-22~2025-09-28,1,1,4,4,0,0,1414877,1414877,1414877,297981,5288,5288,5288,,1133,15
31712,2025/9/5,2025-09-29~2025-10-05,1,1,5,5,0,0,1712858,1712858,1712858,134295,6421,6421,6421,,494,12
31712,2025/9/5,2025-10-06~2025-10-12,1,1,6,6,0,0,1847153,1847153,1847153,88759,6915,6915,6915,,326,7
31712,2025/9/5,2025-10-13~2025-10-19,1,1,7,7,0,0,1935912,1935912,1935912,51024,7241,7241,7241,,188,3
31712,2025/9/5,2025-10-20~2025-10-26,1,1,8,8,0,0,1986936,1986936,1986936,69923,7429,7429,7429,,266,4
31712,2025/9/5,2025-10-27~2025-11-02,1,1,9,9,0,0,2056859,2056859,2056859,25939,7695,7695,7695,,98,2
31713,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,0,0,0,324408,0,0,0,,1284,28
31713,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,324408,324408,324408,241280,1284,1284,1284,,982,28
31713,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,565688,565688,565688,96966,2266,2266,2266,,391,18
31713,2025/9/19,2025-10-06~2025-10-12,1,1,4,4,0,0,662654,662654,662654,22885,2657,2657,2657,,98,6
31713,2025/9/19,2025-10-13~2025-10-19,1,1,5,5,0,0,685539,685539,685539,1460,2755,2755,2755,,6,1
31713,2025/9/19,2025-10-20~2025-10-26,1,1,6,6,0,0,686999,686999,686999,1940,2761,2761,2761,,8,1
31713,2025/9/19,2025-10-27~2025-11-02,1,1,7,7,0,0,688939,688939,688939,7660,2769,2769,2769,,34,1
31714,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,0,0,0,60065,0,0,0,,272,15
31714,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,60065,60065,60065,80635,272,272,272,,379,15
31714,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,140700,140700,140700,17570,651,651,651,,84,5
31714,2025/9/19,2025-10-06~2025-10-12,1,1,4,4,0,0,158270,158270,158270,6370,735,735,735,,33,2
31714,2025/9/19,2025-10-13~2025-10-19,1,1,5,5,0,0,164640,164640,164640,2880,768,768,768,,14,1
31714,2025/9/19,2025-10-20~2025-10-26,1,1,6,6,0,0,167520,167520,167520,3010,782,782,782,,16,1
31715,2025/9/5,2025-09-01~2025-09-07,1,1,1,1,0,0,0,0,0,51634,0,0,0,,230,9
31715,2025/9/5,2025-09-08~2025-09-14,1,1,2,2,0,0,51634,51634,51634,45890,230,230,230,,207,9
31715,2025/9/5,2025-09-15~2025-09-21,1,1,3,3,0,0,97524,97524,97524,24890,437,437,437,,108,2
31715,2025/9/5,2025-09-22~2025-09-28,1,1,4,4,0,0,122414,122414,122414,26610,545,545,545,,113,2
31715,2025/9/5,2025-09-29~2025-10-05,1,1,5,5,0,0,149024,149024,149024,17280,658,658,658,,73,1
31715,2025/9/5,2025-10-06~2025-10-12,1,1,6,6,0,0,166304,166304,166304,9950,731,731,731,,43,1
31715,2025/9/5,2025-10-13~2025-10-19,1,1,7,7,0,0,176254,176254,176254,5720,774,774,774,,24,1
31715,2025/9/5,2025-10-20~2025-10-26,1,1,8,8,0,0,181974,181974,181974,5560,798,798,798,,23,1
31715,2025/9/5,2025-10-27~2025-11-02,1,1,9,9,0,0,187534,187534,187534,2540,821,821,821,,10,1
31745,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,0,0,0,557642,0,0,0,,2071,51
31745,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,557642,557642,557642,537443,2071,2071,2071,,2014,51
31745,2025/9/26,2025-10-06~2025-10-12,1,1,3,3,0,0,1095085,1095085,1095085,100195,4085,4085,4085,,372,22
31745,2025/9/26,2025-10-13~2025-10-19,1,1,4,4,0,0,1195280,1195280,1195280,8980,4457,4457,4457,,39,2
31745,2025/9/26,2025-10-20~2025-10-26,1,1,5,5,0,0,1204260,1204260,1204260,2110,4496,4496,4496,,9,1
31748,2025/9/27,2025-09-22~2025-09-28,1,1,1,1,0,0,0,0,0,4960,0,0,0,,31,1
31748,2025/9/27,2025-10-06~2025-10-12,1,1,3,2,0,1,4960,4960,4960,95983,31,31,31,,450,14
31748,2025/9/27,2025-10-13~2025-10-19,1,1,4,3,1,0,100943,100943,100943,64673,481,481,481,,305,14
31748,2025/9/27,2025-10-20~2025-10-26,1,1,5,4,0,0,165616,165616,165616,19960,786,786,786,,95,8
31748,2025/9/27,2025-10-27~2025-11-02,1,1,6,5,0,0,185576,185576,185576,6280,881,881,881,,32,2
31748,2025/9/27,2025-09-29~2025-10-05,1,1,2,,0,0,0,0,0,0,0,0,0,,0,0
31760,2025/9/12,2025-09-08~2025-09-14,1,1,1,1,0,0,0,0,0,645419,0,0,0,,2549,67
31760,2025/9/12,2025-09-15~2025-09-21,1,1,2,2,0,0,645419,645419,645419,475081,2549,2549,2549,,1915,67
31760,2025/9/12,2025-09-22~2025-09-28,1,1,3,3,0,0,1120500,1120500,1120500,34679,4464,4464,4464,,161,29
31760,2025/9/12,2025-09-29~2025-10-05,1,1,4,4,0,0,1155179,1155179,1155179,4800,4625,4625,4625,,23,3
31760,2025/9/12,2025-10-06~2025-10-12,1,1,5,5,0,0,1159979,1159979,1159979,590,4648,4648,4648,,3,1
31762,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,0,0,0,47162,0,0,0,,219,15
31762,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,47162,47162,47162,50143,219,219,219,,235,15
31762,2025/9/26,2025-10-06~2025-10-12,1,1,3,3,0,0,97305,97305,97305,10740,454,454,454,,52,6
31767,2025/9/20,2025-09-15~2025-09-21,1,1,1,1,0,0,0,0,0,94980,0,0,0,,312,3
31767,2025/9/20,2025-09-22~2025-09-28,1,1,2,2,0,0,94980,94980,94980,213938,312,312,312,,879,23
31767,2025/9/20,2025-09-29~2025-10-05,1,1,3,3,0,0,308918,308918,308918,184569,1191,1191,1191,,788,23
31767,2025/9/20,2025-10-06~2025-10-12,1,1,4,4,0,0,493487,493487,493487,36444,1979,1979,1979,,155,12
31767,2025/9/20,2025-10-13~2025-10-19,1,1,5,5,0,0,529931,529931,529931,3980,2134,2134,2134,,15,1
31767,2025/9/20,2025-10-20~2025-10-26,1,1,6,6,0,0,533911,533911,533911,1740,2149,2149,2149,,7,1
31767,2025/9/20,2025-10-27~2025-11-02,1,1,7,7,0,0,535651,535651,535651,860,2156,2156,2156,,4,1
31769,2025/9/12,2025-09-08~2025-09-14,1,1,1,1,0,0,0,0,0,2017935,0,0,0,,7805,81
31769,2025/9/12,2025-09-15~2025-09-21,1,1,2,2,0,0,2017935,2017935,2017935,1901362,7805,7805,7805,,7628,81
31769,2025/9/12,2025-09-22~2025-09-28,1,1,3,3,0,0,3919297,3919297,3919297,596753,15433,15433,15433,,2571,78
31769,2025/9/12,2025-09-29~2025-10-05,1,1,4,4,0,0,4516050,4516050,4516050,408067,18004,18004,18004,,1838,12
31769,2025/9/12,2025-10-06~2025-10-12,1,1,5,5,0,0,4924117,4924117,4924117,106760,19842,19842,19842,,479,2
31769,2025/9/12,2025-10-13~2025-10-19,1,1,6,6,0,0,5030877,5030877,5030877,3900,20321,20321,20321,,15,2
31769,2025/9/12,2025-10-27~2025-11-02,1,1,8,7,0,1,5034777,5034777,5034777,320,20336,20336,20336,,1,1
31769,2025/9/12,2025-10-20~2025-10-26,1,1,7,,0,0,0,0,0,0,0,0,0,,0,0
31777,2025/10/2,2025-09-29~2025-10-05,1,1,1,1,0,0,0,0,0,54000,0,0,0,,180,1
31777,2025/10/2,2025-10-06~2025-10-12,1,1,2,2,0,0,54000,54000,54000,1002765,180,180,180,,3909,76
31777,2025/10/2,2025-10-13~2025-10-19,1,1,3,3,0,0,1056765,1056765,1056765,654733,4089,4089,4089,,2564,76
31777,2025/10/2,2025-10-20~2025-10-26,1,1,4,4,0,0,1711498,1711498,1711498,128177,6653,6653,6653,,496,71
31777,2025/10/2,2025-10-27~2025-11-02,1,1,5,5,0,0,1839675,1839675,1839675,18331,7149,7149,7149,,61,11
31794,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,0,0,0,136850,0,0,0,,391,1
31794,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,136850,136850,136850,49455153,391,391,391,,160513,94
31794,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,49592003,49592003,49592003,47659807,160904,160904,160904,,153858,94
31794,2025/9/19,2025-10-06~2025-10-12,1,1,4,4,0,0,97251810,97251810,97251810,39753346,314762,314762,314762,,129280,93
31794,2025/9/19,2025-10-13~2025-10-19,1,1,5,5,0,0,137005156,137005156,137005156,22732660,444042,444042,444042,,73287,94
31794,2025/9/19,2025-10-20~2025-10-26,1,1,6,6,0,0,159737816,159737816,159737816,26863977,517329,517329,517329,,86390,94
31794,2025/9/19,2025-10-27~2025-11-02,1,1,7,7,0,0,186601793,186601793,186601793,14192760,603719,603719,603719,,43179,93
31796,2025/9/20,2025-09-15~2025-09-21,1,1,1,1,0,0,0,0,0,19720,0,0,0,,68,1
31796,2025/9/20,2025-09-22~2025-09-28,1,1,2,2,0,0,19720,19720,19720,375702,68,68,68,,1526,35
31796,2025/9/20,2025-09-29~2025-10-05,1,1,3,3,0,0,395422,395422,395422,314431,1594,1594,1594,,1290,34
31796,2025/9/20,2025-10-06~2025-10-12,1,1,4,4,0,0,709853,709853,709853,63836,2884,2884,2884,,267,24
31796,2025/9/20,2025-10-13~2025-10-19,1,1,5,5,0,0,773689,773689,773689,11060,3151,3151,3151,,51,5
31796,2025/9/20,2025-10-20~2025-10-26,1,1,6,6,0,0,784749,784749,784749,3690,3202,3202,3202,,16,2
31796,2025/9/20,2025-10-27~2025-11-02,1,1,7,7,0,0,788439,788439,788439,11550,3218,3218,3218,,55,1
31797,2025/9/25,2025-09-22~2025-09-28,1,1,1,1,0,0,0,0,0,9353106,0,0,0,,30314,83
31797,2025/9/25,2025-09-29~2025-10-05,1,1,2,2,0,0,9353106,9353106,9353106,9236937,30314,30314,30314,,30174,83
31797,2025/9/25,2025-10-06~2025-10-12,1,1,3,3,0,0,18590043,18590043,18590043,5700710,60488,60488,60488,,18876,83
31797,2025/9/25,2025-10-13~2025-10-19,1,1,4,4,0,0,24290753,24290753,24290753,1958395,79364,79364,79364,,6613,76
31797,2025/9/25,2025-10-20~2025-10-26,1,1,5,5,0,0,26249148,26249148,26249148,1266057,85977,85977,85977,,4104,69
31797,2025/9/25,2025-10-27~2025-11-02,1,1,6,6,0,0,27515205,27515205,27515205,536131,90081,90081,90081,,1751,37
31799,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,0,0,0,1381388,0,0,0,,5288,67
31799,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,1381388,1381388,1381388,1347080,5288,5288,5288,,5218,67
31799,2025/9/26,2025-10-06~2025-10-12,1,1,3,3,0,0,2728468,2728468,2728468,495459,10506,10506,10506,,1912,60
31799,2025/9/26,2025-10-13~2025-10-19,1,1,4,4,0,0,3223927,3223927,3223927,81293,12418,12418,12418,,304,16
31799,2025/9/26,2025-10-20~2025-10-26,1,1,5,5,0,0,3305220,3305220,3305220,61873,12722,12722,12722,,232,10
31799,2025/9/26,2025-10-27~2025-11-02,1,1,6,6,0,0,3367093,3367093,3367093,49888,12954,12954,12954,,210,9
31801,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,0,0,0,519717,0,0,0,,1970,35
31801,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,519717,519717,519717,338678,1970,1970,1970,,1287,35
31801,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,858395,858395,858395,64823,3257,3257,3257,,252,19
31801,2025/9/19,2025-10-06~2025-10-12,1,1,4,4,0,0,923218,923218,923218,5700,3509,3509,3509,,27,1
31801,2025/9/19,2025-10-13~2025-10-19,1,1,5,5,0,0,928918,928918,928918,1460,3536,3536,3536,,6,1
31805,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,0,0,0,46103,0,0,0,,194,13
31805,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,46103,46103,46103,41940,194,194,194,,189,13
31805,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,88043,88043,88043,12605,383,383,383,,61,5
31805,2025/9/19,2025-10-06~2025-10-12,1,1,4,4,0,0,100648,100648,100648,320,444,444,444,,2,1
31807,2025/10/9,2025-10-06~2025-10-12,1,1,1,1,0,0,0,0,0,23582348,0,0,0,,86748,89
31807,2025/10/9,2025-10-13~2025-10-19,1,1,2,2,0,0,23582348,23582348,23582348,29107538,86748,86748,86748,,106482,91
31807,2025/10/9,2025-10-20~2025-10-26,1,1,3,3,0,0,52689886,52689886,52689886,21969442,193230,193230,193230,,79178,91
31807,2025/10/9,2025-10-27~2025-11-02,1,1,4,4,0,0,74659328,74659328,74659328,10509366,272408,272408,272408,,37868,91
31808,2025/10/3,2025-09-29~2025-10-05,1,1,1,1,0,0,0,0,0,724163,0,0,0,,2811,42
31808,2025/10/3,2025-10-06~2025-10-12,1,1,2,2,0,0,724163,724163,724163,1011496,2811,2811,2811,,3988,42
31808,2025/10/3,2025-10-13~2025-10-19,1,1,3,3,0,0,1735659,1735659,1735659,356571,6799,6799,6799,,1524,37
31808,2025/10/3,2025-10-20~2025-10-26,1,1,4,4,0,0,2092230,2092230,2092230,281227,8323,8323,8323,,1099,25
31808,2025/10/3,2025-10-27~2025-11-02,1,1,5,5,0,0,2373457,2373457,2373457,87254,9422,9422,9422,,460,17
31809,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,0,0,0,590340,0,0,0,,2431,48
31809,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,590340,590340,590340,535405,2431,2431,2431,,2215,48
31809,2025/9/26,2025-10-06~2025-10-12,1,1,3,3,0,0,1125745,1125745,1125745,69898,4646,4646,4646,,284,35
31809,2025/9/26,2025-10-13~2025-10-19,1,1,4,4,0,0,1195643,1195643,1195643,3530,4930,4930,4930,,14,2
31809,2025/9/26,2025-10-20~2025-10-26,1,1,5,5,0,0,1199173,1199173,1199173,2673,4944,4944,4944,,11,2
31835,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,0,0,0,924274,0,0,0,,3394,40
31835,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,924274,924274,924274,1215205,3394,3394,3394,,4535,40
31835,2025/9/26,2025-10-06~2025-10-12,1,1,3,3,0,0,2139479,2139479,2139479,571919,7929,7929,7929,,2093,40
31835,2025/9/26,2025-10-13~2025-10-19,1,1,4,4,0,0,2711398,2711398,2711398,157806,10022,10022,10022,,611,16
31835,2025/9/26,2025-10-20~2025-10-26,1,1,5,5,0,0,2869204,2869204,2869204,74880,10633,10633,10633,,290,7
31835,2025/9/26,2025-10-27~2025-11-02,1,1,6,6,0,0,2944084,2944084,2944084,33406,10923,10923,10923,,124,6
31836,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,0,0,0,3919140,0,0,0,,13040,56
31836,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,3919140,3919140,3919140,3585178,13040,13040,13040,,12586,57
31836,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,7504318,7504318,7504318,2246269,25626,25626,25626,,7929,55
31836,2025/9/19,2025-10-06~2025-10-12,1,1,4,4,0,0,9750587,9750587,9750587,1044674,33555,33555,33555,,3632,45
31836,2025/9/19,2025-10-13~2025-10-19,1,1,5,5,0,0,10795261,10795261,10795261,361369,37187,37187,37187,,1248,20
31836,2025/9/19,2025-10-20~2025-10-26,1,1,6,6,0,0,11156630,11156630,11156630,182689,38435,38435,38435,,641,18
31836,2025/9/19,2025-10-27~2025-11-02,1,1,7,7,0,0,11339319,11339319,11339319,56161,39076,39076,39076,,202,8
31842,2025/10/3,2025-09-29~2025-10-05,1,1,1,1,0,0,0,0,0,797747,0,0,0,,2913,75
31842,2025/10/3,2025-10-06~2025-10-12,1,1,2,2,0,0,797747,797747,797747,1228374,2913,2913,2913,,4626,75
31842,2025/10/3,2025-10-13~2025-10-19,1,1,3,3,0,0,2026121,2026121,2026121,250288,7539,7539,7539,,945,70
31842,2025/10/3,2025-10-20~2025-10-26,1,1,4,4,0,0,2276409,2276409,2276409,131759,8484,8484,8484,,445,39
31842,2025/10/3,2025-10-27~2025-11-02,1,1,5,5,0,0,2408168,2408168,2408168,54421,8929,8929,8929,,195,7
31863,2025/9/29,2025-09-29~2025-10-05,1,1,1,1,0,0,0,0,0,5279145,0,0,0,,19274,98
31863,2025/9/29,2025-10-06~2025-10-12,1,1,2,2,0,0,5279145,5279145,5279145,3710807,19274,19274,19274,,13890,98
31863,2025/9/29,2025-10-13~2025-10-19,1,1,3,3,0,0,8989952,8989952,8989952,1015462,33164,33164,33164,,3796,97
31863,2025/9/29,2025-10-20~2025-10-26,1,1,4,4,0,0,10005414,10005414,10005414,425966,36960,36960,36960,,1583,82
31863,2025/9/29,2025-10-27~2025-11-02,1,1,5,5,0,0,10431380,10431380,10431380,345257,38543,38543,38543,,1341,36
